2.772522433858171098e-09,4.089865157652639027e-08,2.811613740050233901e-05,1.649943098813722031e-10,2.844395226020424161e-07,1.893528519758547191e-06,6.340188463127560681e-08,1.014416994848943432e-09,7.359576225280761719e-02,6.730378032671069377e-08,1.042377117954629284e-08,3.020219691097736359e-02,4.239225637192589602e-10,1.734626828692853451e-03,7.700296009716112167e-06,8.939629793167114258e-01,4.662466526497155428e-04
2.615483296608545061e-08,8.468700407604501379e-09,1.350620550510939211e-06,3.849750795925643843e-10,1.855987989074492361e-06,1.338956280960701406e-06,4.782715379292312718e-08,1.583536635152427152e-10,2.719225594773888588e-03,2.624442174692376284e-07,1.238661617719571950e-08,1.533040776848793030e-04,1.256323045595308940e-09,2.668728493154048920e-02,1.961906406222624355e-07,9.703824520111083984e-01,5.268898166832514107e-05
4.902406813833692922e-10,3.182320795769300048e-10,2.072934512398205698e-05,1.719406388100974681e-11,2.525130469166469993e-07,3.271212335675954819e-06,2.526669762303868083e-09,8.719334282369928246e-11,1.599977840669453144e-04,5.173181349960032094e-08,9.321060367994959961e-09,3.473928372841328382e-04,1.036642091611916783e-10,7.066408637911081314e-03,1.727667113300412893e-04,9.920553565025329590e-01,1.737355923978611827e-04
5.898631982859114942e-08,7.612459995698372950e-08,1.392245820852622273e-07,6.404614794064400485e-08,2.097280287216563011e-07,1.654108746151905507e-05,1.057068814702688542e-07,5.967772942483406950e-09,5.096659436821937561e-02,9.764781680132728070e-06,1.808990468532556406e-08,6.138795521110296249e-03,4.662285224554807428e-09,1.368104130961000919e-03,2.930264372480451129e-06,9.411971569061279297e-01,2.994911337736994028e-04
1.540895588902913005e-08,9.754579956278153219e-12,5.493114210025629163e-12,4.105439984414260834e-06,2.576968152756542452e-12,1.345989148830994964e-04,1.447777904104441404e-04,3.748489543795585632e-04,6.322831723082344979e-06,7.446028757840394974e-05,5.573201405581484913e-13,1.803661717758586747e-07,3.534910428606985455e-12,1.399139455315889791e-05,1.352932187728583813e-03,9.499959945678710938e-01,4.789787158370018005e-02
4.558847743751925918e-10,1.526097363714271071e-13,5.240294743275031308e-12,9.921797754941508174e-06,3.027352131999838658e-13,2.010802272707223892e-03,6.030603003637224901e-07,4.169869702309370041e-03,1.272570625587832183e-05,6.651445119132404216e-07,2.646849406318096953e-11,8.474940216274262639e-08,2.065858551933419385e-12,4.968635766999796033e-05,6.121290847659111023e-03,6.992188096046447754e-01,2.884055078029632568e-01
1.148725914390524849e-08,2.265763576758672571e-08,2.675662074125284562e-07,6.551607657456770539e-05,1.260177739936807484e-09,6.252679824829101562e-01,1.551608089357614517e-03,4.832129552960395813e-02,1.709733856841921806e-03,3.189790731994435191e-05,1.664654369903928455e-08,1.373989216517657042e-04,8.283859709301566454e-10,2.472817432135343552e-04,1.365872914902865887e-03,2.950955331325531006e-01,2.620554529130458832e-02
4.939600330544635653e-05,7.010127319517778233e-06,1.014852614389383234e-06,2.079616569972131401e-05,5.089415822112641763e-07,4.640460386872291565e-02,1.178480405360460281e-02,7.622688412666320801e-01,7.969495527504477650e-06,1.182792038889601827e-04,6.674179985566297546e-06,1.224346215167315677e-05,3.266693227033101721e-08,1.703647722024470568e-04,1.885458768811076880e-04,7.800616323947906494e-02,1.009526699781417847e-01
3.525144711602479219e-04,2.289484255015850067e-04,2.361303381621837616e-02,1.686614950813236646e-06,8.603159585618413985e-06,3.162682652473449707e-01,6.298905611038208008e-02,8.874318882590159774e-05,4.237617366015911102e-03,3.361358121037483215e-02,2.195735432906076312e-04,1.258833520114421844e-02,5.260768602965981700e-07,8.001216338016092777e-04,4.816627204418182373e-01,2.658813446760177612e-02,3.673854470252990723e-02
2.676653210187396326e-08,5.640030109610449927e-10,6.933007057341455948e-09,2.036907886804328882e-08,7.040697885818403279e-12,3.447795170359313488e-04,9.703548275865614414e-04,1.058333655237220228e-04,1.151383841602182656e-07,6.043698022040189244e-07,4.838569989118468584e-09,4.669130430556833744e-05,1.054743789595351255e-13,5.011739858673536219e-07,9.945957064628601074e-01,2.319130813702940941e-03,1.616328256204724312e-03
2.104993690466017142e-08,4.560132826902929537e-11,9.148229196398460772e-08,4.838243228277860908e-08,2.918138619634191855e-08,4.302884452044963837e-03,3.290858876425772905e-05,2.781906083271223906e-08,7.195818056970892940e-07,3.012058368767611682e-05,6.127496732233339571e-08,1.448587136110290885e-04,9.843919082652696773e-12,2.335906356165651232e-05,3.313497453927993774e-02,9.623149037361145020e-01,1.486866767663741484e-05
7.062256486278783996e-07,8.695727297947097867e-12,1.040814309738458121e-10,3.560343841968460765e-08,6.020827933439498736e-12,5.300882272422313690e-03,2.379380603088065982e-04,2.159925315936561674e-06,1.610802428331226110e-05,1.177071953861741349e-05,3.299221784658357137e-09,1.974127517314627767e-04,3.868366998255323708e-12,1.133280491671939672e-07,1.253374479711055756e-02,4.674535989761352539e-01,5.142455697059631348e-01
1.128619987866841257e-05,7.696845005962515973e-13,1.979019162087758410e-12,9.767564534968187218e-09,7.317662968631122311e-12,1.795098360162228346e-04,1.016663736663758755e-03,2.226863216492347419e-06,3.522604820318520069e-04,3.942397075462622524e-09,5.175046849381637060e-11,1.766071800375357270e-04,1.919749949286231328e-11,1.807203807402402163e-05,3.789834678173065186e-03,2.576348837465047836e-03,9.918771982192993164e-01
7.651360647287219763e-07,1.062665580531252374e-11,3.200398794719547246e-15,1.852679432090553746e-08,3.446838951412511953e-12,3.910320629074703902e-06,9.987369179725646973e-01,5.083426949568092823e-04,2.463611781422514468e-05,8.330908879417009416e-12,3.961833302829759207e-13,6.251240165511262603e-07,3.651139923710987334e-14,2.216666143795009702e-05,7.620935502927750349e-05,4.351489478722214699e-04,1.913043670356273651e-04
1.356563643639674410e-07,3.546660881648122654e-11,1.265204746525583346e-10,5.949730663701302547e-08,8.415470403866365245e-11,8.143229734969281708e-08,6.845066547393798828e-01,1.621019036974757910e-04,7.265331987582612783e-06,7.201131357881251915e-10,1.439753004317534391e-11,7.240704871946945786e-05,6.749138194931530998e-14,2.698526252061128616e-03,2.613957738503813744e-03,3.095245063304901123e-01,4.143973346799612045e-04
9.340068936580792069e-05,1.817526680270020734e-07,9.892878108776290841e-15,2.786585901048965752e-05,1.461579329786744097e-10,2.395406397681654198e-07,4.456628859043121338e-02,1.257997209904715419e-04,2.190172835980774835e-06,2.544092436718159433e-10,4.865997652814257890e-06,1.489491523898323067e-06,1.427408746756952951e-10,7.011766079813241959e-03,3.739680051803588867e-01,2.133332788944244385e-01,3.608646094799041748e-01
4.052966851020300965e-09,6.837571397966257791e-09,1.960533566230748913e-20,7.926504622446373105e-05,7.098897157094144830e-15,3.210463579012001745e-12,1.542872814752627164e-05,2.467191052346606739e-06,2.178918911965865846e-08,1.406644427978285487e-15,3.881443717546062544e-06,9.155272806538050645e-08,5.738048057535305446e-12,3.817115612037014216e-06,9.917160868644714355e-01,7.459049113094806671e-03,7.199048413895070553e-04
4.394780928063113379e-10,9.476676332553779503e-09,1.252870503239660925e-18,4.830729267268907279e-06,8.784026457597793325e-12,2.960430511844691637e-11,8.002481190487742424e-04,1.389614912028491744e-08,7.240080890369426925e-07,5.569615406895989107e-13,1.518154249424696900e-06,4.031122387004870689e-07,1.666541071809746200e-10,3.101311740465462208e-04,2.398374825716018677e-01,3.176026046276092529e-02,7.272843122482299805e-01
1.040239352989580368e-10,5.228223453127012199e-13,7.146480503455576033e-15,2.533987242259172490e-07,5.824452655204745422e-14,5.775361522353250621e-09,5.556954443454742432e-02,2.463256691953574773e-07,6.202224653861776460e-07,5.045706519268833290e-09,3.393804681728340711e-10,5.729330041503999382e-07,2.357316578537830415e-14,2.443351149850059301e-05,8.575500920414924622e-03,2.614942751824855804e-02,9.096793532371520996e-01
4.336860297965428046e-12,5.001231921680131601e-17,2.103347471237373978e-14,1.479009057447910891e-07,7.811978196487281978e-14,1.295045149163343012e-05,2.649785019457340240e-03,2.003514782700221986e-05,1.674879225902259350e-03,3.571623663489731371e-09,1.606390666103116316e-13,9.492686814382977900e-08,2.277139794001209472e-13,1.702539389953017235e-03,9.837093353271484375e-01,6.040267646312713623e-03,4.189856816083192825e-03
1.299282903488574448e-10,2.565340077680371839e-14,3.708618563072127450e-14,1.217897818150959210e-07,1.951162349094273663e-13,5.772201810032129288e-03,8.416873606620356441e-05,1.927803270518779755e-02,8.851051097735762596e-04,1.284616246266523376e-06,5.840625292435897009e-13,6.075297420693459571e-08,9.113801293508805301e-13,4.942558705806732178e-03,7.412707805633544922e-01,2.271107882261276245e-01,6.549038225784897804e-04
1.610528599371718883e-08,1.112514269076270157e-12,4.674055874330854121e-14,1.146021304521127604e-06,8.768971605701419980e-14,2.594327321276068687e-03,1.463142689317464828e-03,1.303482451476156712e-03,1.095180399715900421e-03,4.749274921778123826e-06,6.524123147104432530e-13,6.666116405540378764e-06,4.204835698379261189e-12,5.457966835820116103e-05,6.673190742731094360e-02,4.189592599868774414e-01,5.077855587005615234e-01
5.245472944892526357e-09,1.127209653742355933e-12,1.203938072283014526e-13,2.037925696640741080e-06,9.208794751053295258e-13,9.647319465875625610e-02,6.564253708347678185e-04,1.205344032496213913e-02,7.123370887711644173e-04,9.411538485437631607e-05,1.653864653734793411e-12,3.223442763555794954e-05,1.451086429835046765e-12,1.154771598521620035e-05,4.312908947467803955e-01,1.072081327438354492e-01,3.514656126499176025e-01
2.360438458026692388e-07,2.088748824510128221e-13,1.386817635555537276e-13,1.958549766811756854e-08,5.985090461430031539e-12,6.318943947553634644e-02,8.312533027492463589e-04,5.364917160477489233e-05,1.761786825954914093e-02,3.965163557495543500e-07,7.216323892611509194e-13,2.634258180478354916e-06,1.383959960521430332e-11,1.649494864977896214e-03,8.690089732408523560e-02,8.160622119903564453e-01,1.369186304509639740e-02
1.424326079302318249e-08,6.771947586026172416e-11,2.614047346638503910e-11,7.858950823447230505e-08,4.239903220182306143e-11,8.299765759147703648e-04,7.698289752006530762e-01,1.253413574886508286e-05,3.573385401978157461e-05,2.055619688690057956e-06,3.977429008979876945e-13,1.495968754170462489e-04,6.997498067096152852e-12,1.020807758322916925e-05,1.919711939990520477e-02,1.994145959615707397e-01,1.051914412528276443e-02
2.931469225586624816e-06,5.467567376626902842e-08,3.775955903506655886e-08,8.137438278765785071e-09,1.829473100789513751e-10,1.980290049687027931e-03,5.016667395830154419e-02,4.154085181653499603e-04,5.603983936453005299e-06,2.224455965915694833e-04,3.559105093975389877e-11,2.669026343937730417e-06,3.212004230299103646e-12,2.250256329716648906e-06,1.318978262133896351e-03,9.285984039306640625e-01,1.728423684835433960e-02
3.001732466145767830e-06,1.855838260844677734e-10,1.660346082843489057e-09,7.286725112187752984e-10,5.094965005447704698e-10,5.231730756349861622e-04,1.359395086765289307e-01,2.614564564851207251e-08,8.327923715114593506e-03,1.591692289082402567e-08,3.691961233259766217e-12,1.326008932664990425e-03,3.836532758150212885e-10,2.430755645036697388e-03,6.987643241882324219e-02,7.811186313629150391e-01,4.545708070509135723e-04
9.402793921253760345e-08,2.277356572449207306e-02,2.552294553481715411e-08,2.427862455078866333e-05,1.401240370480297259e-13,2.630458038765937090e-05,1.420250348746776581e-02,1.041984869516454637e-04,4.403369873762130737e-02,8.486550768793676980e-07,4.333106651266405152e-10,1.119673135690391064e-03,3.738607201597687890e-10,1.313368440605700016e-03,5.951194837689399719e-02,8.554826378822326660e-01,1.406793599016964436e-03
4.359398815267923055e-07,5.920110270380973816e-03,1.503238158950814807e-11,2.549515443206473719e-08,7.828285952414179572e-14,1.827551443511765683e-09,6.324019748717546463e-03,1.121732793762930669e-06,5.337731636245734990e-06,2.391372433407923381e-09,7.136064200490011000e-13,8.283485612992080860e-07,5.395504529270844785e-11,2.187526479247026145e-05,2.585909726349200355e-07,9.875205755233764648e-01,2.054619690170511603e-04
2.627237982721908338e-08,1.702412873783032410e-06,1.885329219131204326e-11,3.791003622133359841e-11,3.140343263208222879e-10,2.264325948964085455e-10,4.916065790894208476e-06,8.537038411304820329e-06,3.164946519973454997e-06,3.970152647525537759e-06,3.993656100265141617e-11,3.685532234953825537e-08,6.831252230554696325e-10,4.216110755805857480e-05,5.261395926936529577e-05,9.824503660202026367e-01,1.743250153958797455e-02
3.447141183610114012e-11,1.449926767191356269e-12,4.502241636079071067e-16,6.504643611932037217e-12,6.048118169482696871e-12,6.754393187336296678e-14,2.467565263231108474e-09,2.152472841079281635e-14,5.509895800059894100e-06,3.455601351397795395e-14,2.399302307667331574e-14,2.269348300387719064e-07,2.561644125986806131e-11,4.589386808220297098e-04,3.056747388541225519e-08,9.990563988685607910e-01,4.789108061231672764e-04
2.203468310590928070e-12,3.188598256959052080e-12,7.655865524869298611e-12,7.718952144131208115e-10,6.420233268633612767e-12,8.202535330646687495e-13,1.000061811140540158e-09,3.510600217102553822e-14,3.998343273997306824e-02,1.764474119115080897e-13,2.361873785200648002e-14,3.374847397208213806e-02,8.353220337653510796e-09,2.781580761075019836e-02,1.119655266279551142e-07,8.983485698699951172e-01,1.036243484122678638e-04
1.748817562118032409e-13,1.395480004337881774e-15,3.770838155614519849e-11,1.776821800802963480e-09,1.337080131943307881e-13,4.367572969954380824e-10,1.716905728699202882e-07,2.008523826858149564e-13,1.419294625520706177e-01,1.710762391124442949e-12,1.683154158584054816e-12,8.495748043060302734e-01,5.391051645896316469e-14,1.123080437537282705e-04,6.095976103097200394e-03,2.275407314300537109e-03,1.182182586489943787e-05
2.566110701707202679e-08,2.014013088247335048e-12,4.176299583935616511e-11,2.012819066976589966e-08,8.498198889386743282e-14,5.278114372231357265e-07,7.174944877624511719e-01,1.600170980964321643e-05,5.675764381885528564e-02,2.936092757810371268e-10,8.805157991620404800e-12,9.904048405587673187e-03,6.737290846742238770e-13,1.091560625354759395e-04,5.042548105120658875e-02,5.399274639785289764e-03,1.598934084177017212e-01
6.854633749497907047e-09,1.368183097063191064e-14,1.127848357242167143e-13,2.152829438273329288e-05,8.965646388010058837e-15,9.515783749520778656e-04,4.869799886364489794e-05,6.023930385708808899e-02,2.749943174421787262e-03,3.303710016666627780e-08,5.061913995602074223e-12,5.202506372370407917e-07,3.953758327679413043e-12,9.052538312971591949e-03,1.492065191268920898e-01,2.507217526435852051e-01,5.270076394081115723e-01
9.045465071411129543e-11,3.054641026342848342e-14,2.429003992301254078e-13,3.797061083332664566e-07,9.884241760846085995e-15,3.410723293200135231e-04,2.993926045746775344e-06,8.357603102922439575e-03,1.491153379902243614e-03,1.676983529819153773e-08,2.258302485985685948e-12,1.074661852840108622e-07,7.581858860357393315e-13,4.368018358945846558e-02,9.213543534278869629e-01,2.447998709976673126e-02,2.921625273302197456e-04
2.491707361274020371e-12,9.222232149491173259e-16,3.537302395439922975e-10,9.430796588105749834e-09,1.959631052263557938e-13,1.066675577021669596e-05,1.692510380735257058e-07,1.354709553424982005e-07,3.102015625700005330e-06,2.672746690635108280e-09,4.414313532763447512e-12,4.232204275922413217e-08,5.786606545495065479e-14,7.550132977485191077e-06,1.823449856601655483e-03,9.975529313087463379e-01,6.019605789333581924e-04
5.420668254541016751e-12,5.217064193846487896e-12,9.884303808212280273e-01,6.781645023323790156e-09,1.343862382485738749e-10,6.133055285317823291e-05,6.180814580147853121e-07,3.322214325862660189e-08,6.666720728389918804e-04,1.802712432663611253e-07,1.103520261280799275e-10,2.471766129019670188e-05,1.823896866870455824e-10,1.687821793439070461e-08,8.136990480124950409e-03,2.678183838725090027e-03,9.703786645332002081e-07
1.650967123428825900e-12,9.405998549483207682e-12,9.999692440032958984e-01,4.546962806273313618e-11,4.937133479820943194e-10,8.036160181745799491e-08,9.190046501572624038e-10,8.076919688626560401e-10,5.648014962389424909e-07,1.416592887437673198e-08,1.498132173871624673e-10,1.766953391779679805e-05,3.098512418864274309e-11,4.339389958474271225e-10,1.493341557079475024e-07,1.202941348310559988e-05,2.544781807500839932e-07
8.135902476169576403e-07,1.393135118377131221e-08,4.861720502376556396e-01,1.664373638909921738e-09,4.478584742173552513e-06,1.758933812379837036e-01,3.446122676109553140e-08,4.775168349624436814e-08,3.477637437754310668e-05,1.707899064058437943e-04,4.023918791062897071e-06,3.226898014545440674e-01,5.999513064125494566e-07,4.083716831360106880e-08,3.699633234646171331e-04,1.393148023635149002e-02,7.277288823388516903e-04
1.878605218053053250e-07,2.570465840179281258e-09,1.210173591971397400e-03,9.682826762613672145e-10,1.323423060028972031e-08,3.266251087188720703e-01,3.220712824258953333e-05,2.652267294678267717e-10,5.109109915792942047e-04,5.594424692390020937e-07,9.437206571760725637e-10,2.492852807044982910e-01,7.898150578000695532e-09,2.288274743023066549e-07,2.107420441461727023e-04,4.196165502071380615e-01,2.508047269657254219e-03
6.382771243806928396e-05,1.985637765322678661e-10,2.665348119990085252e-08,1.955895712058008939e-08,1.130666046900152821e-10,5.423353868536651134e-04,2.072878118042353890e-07,1.281922012985603487e-09,5.316011993272695690e-06,1.097134645533515140e-05,2.166035670825294801e-07,2.364885993301868439e-03,2.191530512618555804e-09,7.359599152323426097e-08,3.453184763202443719e-05,8.635956645011901855e-01,1.333820074796676636e-01
5.659503862261772156e-02,6.897415460116462782e-06,5.277231593936448917e-06,1.763024897627474274e-06,1.120724206771228637e-07,4.360465332865715027e-03,1.974597126245498657e-01,2.061778912320733070e-03,2.479423128534108400e-04,6.438853716872472432e-08,5.792435331386514008e-06,6.154726725071668625e-03,7.888518283039047674e-09,6.946442226762883365e-06,2.210497111082077026e-01,4.922772347927093506e-01,1.976650767028331757e-02
1.557813266117591411e-05,1.849910849505143062e-12,4.594565083948509709e-08,2.833854573225380591e-08,3.978806262239231728e-08,3.384696174180135131e-05,4.164454638957977295e-01,5.113158252356697631e-08,7.438307511620223522e-04,1.471840357925024989e-11,2.118883379864655581e-08,1.461370266042649746e-03,6.278513708934951865e-09,1.152553246356546879e-03,6.687283050268888474e-03,4.197585284709930420e-01,1.537013500928878784e-01
3.421115124524476414e-08,2.713945387866623093e-11,1.437718477603766587e-08,3.020213341642374871e-07,2.191271386564608292e-09,7.514476601500064135e-05,7.954575121402740479e-03,1.705956087505455798e-08,6.050006486475467682e-04,7.095491416642119020e-10,1.567442176053646108e-08,7.794911414384841919e-02,1.099517010771933201e-08,1.693080877885222435e-03,7.470761537551879883e-01,1.639125198125839233e-01,7.340271258726716042e-04
1.533426337296805997e-11,3.323675753022503621e-12,6.634005700334455469e-08,1.910497759993745603e-09,2.765982110020104301e-08,3.542067861417308450e-05,9.913868780131451786e-06,1.135052663837898823e-12,7.355256080627441406e-01,2.489484707268729835e-08,2.102630292100116094e-09,2.607909440994262695e-01,5.045383844048956234e-08,3.595785892684943974e-05,1.158988452516496181e-04,3.483155276626348495e-03,2.862072051357245073e-06
2.562782128734397702e-07,8.179663001615933293e-13,2.809041887985586072e-09,1.243545932894107864e-09,6.305675426254708782e-10,7.876670679252129048e-06,1.575241796672344208e-03,2.602479516611300170e-11,4.638577699661254883e-01,1.854743095219824056e-11,5.406432593280108279e-11,1.320776529610157013e-03,9.200306072543185110e-10,7.976369559764862061e-02,3.848908003419637680e-03,4.492306411266326904e-01,3.947875520680099726e-04
6.742843543179333210e-04,1.585528082159726182e-07,3.022971456489997877e-11,7.819257916708011180e-06,3.838059647875979863e-09,3.982554062531562522e-06,4.412542097270488739e-03,5.067085148766636848e-04,4.565877316053956747e-04,2.199051912787908236e-10,1.422425157215911895e-06,1.001321012154221535e-03,4.301588862887228970e-09,5.945774260908365250e-03,1.357535719871520996e-01,3.863226473331451416e-01,4.649131894111633301e-01
1.242922653688083301e-08,2.296775036825238203e-08,6.194954924850025035e-16,2.840511842805426568e-05,2.029284552895749272e-11,9.308386061945839174e-09,1.010010309983044863e-04,5.541719474422279745e-07,8.601895018500727019e-08,9.693942176758341134e-11,4.123393227928318083e-05,3.628369313446455635e-06,2.366512714957469399e-11,7.460948108928278089e-05,9.378783106803894043e-01,2.816205285489559174e-02,3.371012583374977112e-02
1.473196120649333807e-09,1.361695044915789410e-11,1.292132328597258434e-14,5.579993000992544694e-08,1.338133862105515912e-15,2.943076685135714854e-11,3.727615475654602051e-01,6.366939487634226680e-06,2.977705193529800454e-08,8.870281731354623389e-10,3.151658404740298458e-12,6.180413691936337273e-08,7.931890956764178768e-15,1.233023908753239084e-06,1.016843816614709795e-04,2.808693796396255493e-02,5.990420579910278320e-01
9.258795508060302382e-09,3.322621257989544219e-12,1.490494394573715908e-10,6.526369135826826096e-03,1.904027491228532654e-10,1.658796833226006129e-07,4.108186364173889160e-01,9.006671461975201964e-06,2.661325197550468147e-05,1.412903657183051109e-06,3.632454851233007931e-13,8.010345027287257835e-07,2.010085240616854563e-12,3.412388032302260399e-03,5.434563755989074707e-01,5.308960098773241043e-04,3.521726652979850769e-02
5.802884908701066990e-11,6.367277365082468776e-12,7.201127250056060802e-09,6.199326207934063859e-08,1.688858254633718303e-11,4.305396032577846199e-06,9.173267585538269486e-07,7.787132605407975916e-10,8.575116842985153198e-02,7.111088962119538337e-06,7.234686618231081501e-14,8.472498157061636448e-04,2.290441308838708778e-10,5.560232093557715416e-04,7.715876102447509766e-01,1.196613162755966187e-01,2.158414199948310852e-02
9.667666667212415632e-11,1.152144379250666373e-13,7.407782720569855428e-10,1.250456821422218923e-10,9.966387090609707400e-12,1.212301285704597831e-04,7.725207251496613026e-05,4.302479439388662286e-08,3.059174923691898584e-04,4.407806670769787161e-07,2.308553955637782096e-12,6.093915203564392868e-07,2.551595653516036677e-12,1.880641793832182884e-04,8.741703033447265625e-01,1.251206845045089722e-01,1.554037953610531986e-05
1.533028370914735206e-09,9.741156720231153310e-14,1.907600966077893645e-09,1.935743476622064918e-08,1.339881114045815558e-12,1.108707259334096307e-08,6.532440602313727140e-05,3.722292092334100744e-07,2.856773207895457745e-04,4.110074502960969767e-10,2.149544106079537276e-13,3.749360530491685495e-06,3.747025693195960017e-12,6.950169918127357960e-04,7.334793806076049805e-01,2.639481127262115479e-01,1.522261067293584347e-03
5.140292341820895672e-05,1.558195066031498044e-11,5.306129979842921784e-10,2.239718924101907760e-06,1.154491058308337870e-09,2.475651683653268265e-09,8.943699300289154053e-02,3.584206569939851761e-05,2.959399425890296698e-04,2.702469107870864029e-12,8.060099462858794084e-12,1.698744199529755861e-05,4.381982623979929770e-12,4.221913218498229980e-02,5.633610486984252930e-01,2.656826078891754150e-01,3.889786824584007263e-02
3.689840959850698709e-04,3.867575770755138365e-08,6.376862415891082492e-07,6.579706678166985512e-05,7.084436219884082675e-06,1.667589458520524204e-05,6.044933944940567017e-02,7.909579435363411903e-04,9.791726915864273906e-05,7.486917041887863888e-08,3.469567104730231222e-07,7.633867062395438552e-05,1.199742194479824775e-09,6.597840547328814864e-05,3.238458633422851562e-01,1.330737322568893433e-01,4.811402559280395508e-01
7.205787966313437209e-08,3.930542002983372640e-11,5.682878878587871441e-08,6.016342535275498449e-09,5.008173431519935548e-08,5.811333991800893273e-08,2.926210872828960419e-04,4.928131502879296022e-08,1.015575890050968155e-08,3.152073446699432679e-08,8.504306286960527927e-11,2.751428110059350729e-04,8.201928025641791464e-11,3.304324764030752704e-06,2.288852920173667371e-05,9.988456964492797852e-01,5.599799915216863155e-04
5.530488351723761298e-07,4.177153900553065569e-10,1.655980122450273484e-05,1.875694488617796196e-09,2.763441955266898731e-07,3.043702781724277884e-05,1.755521749146282673e-03,1.829852863011183217e-06,1.030095154419541359e-05,2.910775037889834493e-06,5.778127420974499273e-10,2.072639181278645992e-04,2.403529153482963920e-09,2.898044840549118817e-06,7.270168134709820151e-05,9.919559955596923828e-01,5.942694842815399170e-03
